Permit #,Permit Type Description,Permit Subtype Description,Date Entered,Construction Cost,Address,City,State,Subdivision Lot,Contact,Permit Type,Permit SubType,Purpose,Council District,Lon,Lat,ObjectId,Zip Code,x,y,Permit Description
T2024030954,Building Commercial - Rehab,"Club, Banquet Hall",4/4/2024 5:00,0,225 BEN ALLEN RD,NASHVILLE,TN,N SIDE BEN ALLEN RD E OF DICKERSON PK,hayley oertling,CACR,CAL02A201,"to conduct renovations to existing building for training rooms, restrooms, and 96 welding booths. no change to footprint.  bb poc Hayley Oertling",5,-86.75416178,36.22668649,5114,37207,-9657429.114,4331858.082,Building Commercial Rehab
T2024031691,Building Commercial - Addition,Restaurant (Full Service),4/8/2024 5:00,1500000,1234 MARTIN ST 101,NASHVILLE,TN,"LOTS 1 &  2 LVH LLC, MARTIN STREET PROPERTY RESUB",ARMSTRONG BUILDING GROUP CORP,CACA,CAF19A203,"To conduct new tenant build-out for SUSHI ROW (restaurant, full service) with addition of an open air, but enclosed with a railing, exterior patio. Suite 101.   MIP third party plans review.  Poc.: MIP 615-716-8111 x3  bb  POC.  Andrew Pieri",17,-86.76916842,36.14121984,5123,37203,-9659099.645,4320070.443,Building Commercial Addition
T2024031736,Building Commercial - New,"Retail, Department / Retail Stores",4/8/2024 5:00,0,1297 B DICKERSON PIKE,GOODLETTSVILLE,TN,W SIDE DICKERSON PK S OF CAMPBELL ROAD,james walker,CACN,CAF20M001,to place 3 storage sheds on site for existing retail business. not to be over any easements.,3,-86.74229552,36.28949733,5125,37072,-9656108.168,4340529.224,Building Commercial New
T2024032863,Building Commercial - Rehab,Restaurant (Fast Food),4/10/2024 5:00,0,4734 LEBANON PIKE,HERMITAGE,TN,P/O OUT-PARCEL 2 OAKWOOD COMMONS,karrie heideman,CACR,CAF30A203,to conduct interior renovations to existing mcdonalds. no change to footprint.  bb poc mc winbush,11,-86.59336512,36.21545658,5145,37076,-9639529.311,4330308.508,Building Commercial Rehab
T2024032921,Building Commercial - Addition,"Retail, Department / Retail Stores",4/10/2024 5:00,0,2080 GALLATIN PIKE,MADISON,TN,P/O LOT 1 RIVERGATE EAST SEC 1-1ST REV,maxzell brown,CACA,CAF20M001,to construct addition to the rear of existing building to enclose portion of building. not to be over any easements.,10,-86.69305831,36.30361465,5146,37115,-9650627.106,4342479.104,Building Commercial Addition
T2024032942,Building Commercial - New,Mobile Food Vendors,4/10/2024 5:00,0,4600 B NOLENSVILLE PIKE,NASHVILLE,TN,LOT 1 W. OLDHAM'S NOL. PIKE DEV.,arturo aguirre,CACN,CAZ04A001,to place 9x16 food truck on site for taqueria tierra caliente. not to be over any easements.,27,-86.72133189,36.07028101,5147,37211,-9653774.507,4310296.245,Building Commercial New
T2024033056,Building Commercial - Rehab,"Personal Care Svcs, Dry Clean & Laundry",4/10/2024 5:00,0,3670 CENTRAL PIKE,HERMITAGE,TN,W/S CENTRAL PK N OF BRANDAU RD,edison coronado,CACR,CAF18B008,to conduct renovations to existing space for heydison laundry. no change to footprint.,14,-86.62509162,36.18180168,5148,37076,-9643061.089,4325665.924,Building Commercial Rehab
T2024033078,Building Commercial - New,"Warehouse, Storage S-1",4/10/2024 5:00,12481378,1301 DONELSON PIKE,NASHVILLE,TN,S/E CORNER OF CITATION DR & DONELSON PK,kamrun aliza,CACN,CAH10S001,"to construct 176,651SF warehouse with 2072SF of office space for runway logistics II. not to be over any easements.  bb poc aliza kamrun",28,-86.67480366,36.1007476,5149,37217,-9648595.008,4314492.956,Building Commercial New
T2024034701,Building Commercial - Rehab,Nursing Home,4/15/2024 5:00,350000,1016 CAMILLA CALDWELL LN,NASHVILLE,TN,LOT 1 SUBDIVISION FOR BORDEAUX HOSPITAL,HANNAH CONSTRUCTORS LLC,CACR,CAE07I002,"To conduct interior renovations for existing tenant. Interior office renovations to include addition of mechanical DOAS units. No change in use, no change to building footprint.     Poc: Grant Roberts 629.203.0929",1,-86.8481383,36.18024571,5166,37218,-9667890.532,4325451.332,Building Commercial Rehab
T2024034715,Building Commercial - Rehab,"General Office, Professional Services",4/15/2024 5:00,2700000,3200 WEST END AVE 300,NASHVILLE,TN,LOTS 149-148-147-2A REV WEST END PARK & PT CL ST,"PARENT CO INC, THE",CACR,CAD02B016,"To conduct interior renovations for new tenant; VUMC Concierge Medicine (office). Third floor.  No change in use, no change to building/roof lines or footprint.    Poc: Renee Smith 615.322.9649 x123",24,-86.81748548,36.14210728,5168,37203,-9664478.276,4320192.774,Building Commercial Rehab
T2024034772,Building Commercial - New,Mobile Food Vendors,4/16/2024 5:00,187500,429 C HOUSTON ST,NASHVILLE,TN,PT. LOTS 107 TH 112 PT 113 HUMPHREY HOUSTON & MARTIN ADDN,james carroll,CACN,CAZ04A001,to place a food trailer on site for  for Fpp houston street. not to be over any easements. SP zoning.  bb poc james carroll,17,-86.76682628,36.14270454,5171,37203,-9658838.919,4320275.105,Building Commercial New
T2024034853,Building Commercial - Rehab,"General Office, Professional Services",4/16/2024 5:00,50000,601 11TH AVE N,NASHVILLE,TN,LOT 6 CAPITOL VIEW RESUB LT 6,paige rogers,CACR,CAD02B016,to conduct interior renovations to existing building for mailroom. no change to footprint.  bb poc paige rogers,19,-86.79258257,36.16504256,5174,37203,-9661706.096,4323354.802,Building Commercial Rehab
T2024034748,Building Commercial - New,Mobile Food Vendors,4/16/2024 5:00,0,1101 B WOODLAND ST,NASHVILLE,TN,LOTS 7 & 8 BRANSFORD & MCWHIRTER SUB ALLISON,zied kefi,CACN,CAZ04A001,to place mobile food truck on site for music pizza cone. not to be over any easements.,6,-86.74984193,36.17757141,5176,37206,-9656948.23,4325082.513,Building Commercial New
T2024035157,Building Commercial - Rehab,"Retail, Department / Retail Stores",4/17/2024 5:00,0,3210 GALLATIN PIKE,NASHVILLE,TN,LOT 1 KENMORE PLACE RE-SUB & PT CLOSED ALLEY,magdi samaan,CACR,CAF20M001,to conduct renovations to existing building for new market. no change to footprint.,6,-86.73587833,36.20694118,5182,37216,-9655393.809,4329133.648,Building Commercial Rehab
T2024035195,Building Commercial - New,"Self Service Storage, Storage Mod Hazard",4/17/2024 5:00,0,2811 PATRIOT WAY,NASHVILLE,TN,LOT 2 METRO AIRPORT CENTER TRACT A RESUB,josh king,CACN,CAF21S001,to construct new self storage on CS portion of lot. will consist of   buildings and Sf. not to be over any easements.,15,-86.66501778,36.14964023,5183,37214,-9647505.649,4321231.22,Building Commercial New
T2024036932,Building Commercial - New,Hotel / Motel,4/23/2024 5:00,0,3041 DICKERSON PIKE,NASHVILLE,TN,PART OF LOT 6 LINDSEY SUB,aziz dhanani,CACN,CAF14R102,"to construct new hotel of 30 camp slips for saira's project hotel. not to be over any easements. 31 required parking spaces (30 for RV slips, 1 for eployee)",5,-86.75938573,36.22783081,5211,37207,-9658010.641,4332015.995,Building Commercial New
T2024036956,Building Commercial - Rehab,"Multifamily, Tri-Plex, Quad, Apartments",4/23/2024 5:00,525000,1100 SUNSET CIR,NASHVILLE,TN,LOT 8 HARDAWAY HILLHURST ADDN SEC 2,dave@purserwhitearch.com,CACR,CAA03R398,to conduct renovations to 1775Sf of leasing office/amenity structure. no change to footprint.  bb poc dave purser,2,-86.76407291,36.22471405,5213,37207,-9658532.416,4331585.896,Building Commercial Rehab
T2024036992,Building Commercial - Rehab,"College / University, Lecture Halls",4/23/2024 5:00,13200000,2414 HIGHLAND AVE,NASHVILLE,TN,"LOTS IN MURRAY SUB, DIXIE PL SUB, PLUMR SUB, VUMC SUB AND ELISTON SUB &PT CL AL",justin sand,CACR,CAC02A314,to conduct renovations to 7th floor of existing building for vanderbilt school of engineering and science. no change to footprint.  bb poc justin sand,18,-86.8031046,36.14498193,5216,37240,-9662877.403,4320589.044,Building Commercial Rehab
T2024037000,Building Commercial - Addition,"General Office, Professional Services",4/23/2024 5:00,0,209 10TH AVE S,NASHVILLE,TN,LOT 1 LANDPORT AT CUMMINS STATION RESUB,denae james,CACA,CAD02B016,to construct canopy addition and rehab main entrance at level 2. not to be over any easements.  bb poc denae james,19,-86.78247615,36.15542327,5217,37203,-9660581.055,4322028.503,Building Commercial Addition
T2024037054,Building Commercial - Rehab,"General Office, Civic Administration",4/23/2024 5:00,321070,7931 MCCRORY LN,NASHVILLE,TN,TRACT 1A ST OF TN PROP.,EOA Architects,CACR,CAD02B006,"Exterior: window seal and caulk replacement, gutter repairs, door repainting, and one door replacement. Interior: Remove and install new drop ceiling and  light fixtures in Public and Administration areas. Replace ceiling tiles in Staff areas. Remove old flooring and replace with new, except for select areas and  tile floors, including installing new wall base. Repair and repaint walls throughout. Replace restroom lavatories and faucets and replace grab bars. Add  Alternates for Conference AV/power, restroom stall door upgrades, replacing Staff area light fixtures, and Cabinet upgrades in Admin Break Room.  Please submit to Jon Kevin Atwood. He is familiar with this project  bb poc michelle beauvais",35,-87.02820465,36.08697827,5218,37221,-9687935.426,4312596.057,Building Commercial Rehab
T2024038298,Building Commercial - Rehab,"General Office, Professional Services",4/26/2024 5:00,0,1209 16TH AVE S,NASHVILLE,TN,LOT 9 SUB 23 HAYES ROKEBY PLAN,alicia allen,CACR,CAD02B016,to conduct renovations to 1st and 2nd floor on existing building for paros group. no change to footprint.  bb pc justin crandall,17,-86.79353865,36.14270508,5226,37212,-9661812.527,4320275.179,Building Commercial Rehab
T2024038476,Building Commercial - New,"Community Education, Stadiums",4/26/2024 5:00,0,2315 OLD HICKORY BLVD,NASHVILLE,TN,S SIDE OLD HICKORY BLVD E OF VAUGHN ROAD,katie laughinghouse,CACN,CAC03A504,"to construct 49,000SF athletic building including gymnasium, locker rooms, weight training, cardio deck, sports medicine, and office space. no to be over any easements.  bb poc katie laughinghouse",34,-86.87707122,36.04843742,5229,37215,-9671111.33,4307288.335,Building Commercial New
T2024068965,Building Commercial - Rehab,Duplex,7/30/2024 5:00,100,224 A MCGAVOCK PIKE,NASHVILLE,TN,LOT 228 MERRY OAKS,SELF CONTRACTOR RESIDENTIAL (SEE APPLICANT INFORMATION),CACR,CAA02R302,"To finish rehab of Unit A started under expired permit #2017062053. Need to finalize inspections of completed work.    THE HOLDER OF THIS PERMIT HEREBY CERTIFIES THAT ALL CONSTRUCTION AND DEMOLITION WASTE WILL BE DISPOSED IN AN APPROVED LANDFILL. THE HOLDER OF THIS PERMIT ALSO CERTIFIES THAT NO CONSTRUCTION OR DEMOLITION WASTE SHALL BE STORED ON THE PROPERTY IN VIOLATION OF ANY PROVISIONS OF THE METROPOLITAN CODE.    FOR EVERY 50 FEET OF SITE FRONTAGE, A DOUBLE-SIDED SIGN 24” X 36” IN SIZE MUST BE POSTED IN ENGLISH AND SPANISH THAT CONTAINS THE INFORMATION REQUIRED BY ORDINANCE NO. 2017-835. NO MORE THAN THREE SIGNS ARE REQUIRED.",15,-86.68062735,36.16667513,5239,37214,-9649243.298,4323579.916,Building Commercial Rehab
T2024039262,Building Commercial - New,Hotel / Motel,4/30/2024 5:00,0,315 PLUS PARK BLVD,NASHVILLE,TN,LOT 1 PLUS PARK SEC 17 RESUB LOT 21,greg mayo,CACN,CAF14R102,"to construct new 5 story hotel with 66,700SF and 118 rooms. not to be over any easements.",16,-86.72572221,36.13153261,5256,37217,-9654263.235,4318735.183,Building Commercial New
T2024039274,Building Commercial - Rehab,Assisted Care Living,4/30/2024 5:00,0,208 W DUE WEST AVE,MADISON,TN,LOT 1 MAYBELLE CARTER RETIREMENT CENTER-REVISED,scott lynch,CACR,CAE10I001,"to conduct demo to common area and rehab to to 1st, third, and fourth floor apartments to the original layout. exterior rehab to be at existing courtyard. not to be over any easements.  bb poc mark stiles",3,-86.72459533,36.24850776,5260,37115,-9654137.791,4334869.755,Building Commercial Rehab
T2024039289,Building Commercial - New,"Building Contractor Supply, Retail",4/30/2024 5:00,0,3705 DICKERSON PIKE,NASHVILLE,TN,"E SIDE DICKERSON PK AND, S OF OLD HICKORY BLVD",krissy coile,CACN,CAH01M001,to construct 1820SF modular building on site for bolingbrook land design. not to be over any easements.,3,-86.7574686,36.26009501,5262,37207,-9657797.227,4336469.316,Building Commercial New
T2024069409,Building Commercial - Tenant Finish Out,"Multifamily, Tri-Plex, Quad, Apartments",7/31/2024 5:00,0,1501 MCGAVOCK ST,NASHVILLE,TN,LOT 1 ALBION MUSIC ROW,jen mcbride,CACT,CAA03R398,"to build out 111,693SF for circulation, mechanical, parking, and amenity space.  Shell permit T2023049385.",19,-86.78919075,36.15448197,5263,37203,-9661328.521,4321898.726,Building Commercial Tenant Finish Out
T2024039295,Building Commercial - Rehab,Commercial Rehabilitation,4/30/2024 5:00,0,128 TALLWOOD DR,NASHVILLE,TN,PT. LOT 24 SEC. 2 THOMPSON HEIGHTS,barry walls,CACR,COMREHAB,"to install a 13 D system for the group home. the system will be installed using cpvc pipe and cpvc fittings. (all pipes will be running exposed down the walls) pipe will need to be installed in a dry wall enclosure where the heads will all be at the sidewall location. 9which will need to be installed before any type of encloser is installed) There will be a home hydrant installed and will be wired up by others than SFP. (will need an inside location with domestic water tank supplied by other than sfp, all pipe shall be in a heated area)",16,-86.72521398,36.10830901,5264,37211,-9654206.659,4315534.777,Building Commercial Rehab
T2024069421,Building Commercial - Tenant Finish Out,"Multifamily, Tri-Plex, Quad, Apartments",7/31/2024 5:00,0,1501 MCGAVOCK ST,NASHVILLE,TN,LOT 1 ALBION MUSIC ROW,jen mcbride,CACT,CAA03R398,"to build out floor 21 with 19 dwelling units in 16,666SF. shell permit 2023049385",19,-86.78919075,36.15448197,5265,37203,-9661328.521,4321898.726,Building Commercial Tenant Finish Out
T2024069434,Building Commercial - Tenant Finish Out,"Multifamily, Tri-Plex, Quad, Apartments",7/31/2024 5:00,0,1501 MCGAVOCK ST,NASHVILLE,TN,LOT 1 ALBION MUSIC ROW,jen mcbride,CACT,CAA03R398,"to build out floor 22 with 17 dwelling units in 17,071SF. shell permit 2023049385",19,-86.78919075,36.15448197,5268,37203,-9661328.521,4321898.726,Building Commercial Tenant Finish Out
T2024069441,Building Commercial - Tenant Finish Out,"Multifamily, Tri-Plex, Quad, Apartments",7/31/2024 5:00,0,1501 MCGAVOCK ST,NASHVILLE,TN,LOT 1 ALBION MUSIC ROW,jen mcbride,CACT,CAA03R398,"to build out floor 23 with 18 dwelling units in 15,965SF. shell permit 2023049385",19,-86.78919075,36.15448197,5269,37203,-9661328.521,4321898.726,Building Commercial Tenant Finish Out
T2024039731,Building Commercial - New,Restaurant (Take Out),5/1/2024 5:00,5000,398 STRASSER DR,NASHVILLE,TN,LOT 3 TUSCULUM FIELDS,TAQUERIA GUERRERO,CACN,CAF31A203,TO PERMIT AN 18'FT X 8'FT FOOD TRUCK ON LOT. SETBACK FROM STREET RIGHT OF WAY IS 15'FT,27,-86.71606817,36.06023453,5270,37211,-9653188.552,4308912.719,Building Commercial New
T2024069447,Building Commercial - Tenant Finish Out,"Multifamily, Tri-Plex, Quad, Apartments",7/31/2024 5:00,0,1501 MCGAVOCK ST,NASHVILLE,TN,LOT 1 ALBION MUSIC ROW,jen mcbride,CACT,CAA03R398,"to build out floor 24 with 17 dwelling units in 17,071SF. shell permit 2023049385",19,-86.78919075,36.15448197,5271,37203,-9661328.521,4321898.726,Building Commercial Tenant Finish Out
T2024069454,Building Commercial - Tenant Finish Out,"Multifamily, Tri-Plex, Quad, Apartments",7/31/2024 5:00,0,1501 MCGAVOCK ST,NASHVILLE,TN,LOT 1 ALBION MUSIC ROW,jen mcbride,CACT,CAA03R398,"to build out floor 25 with 18 dwelling units in 16,008SF. shell permit 2023049385",19,-86.78919075,36.15448197,5273,37203,-9661328.521,4321898.726,Building Commercial Tenant Finish Out
T2024069464,Building Commercial - Tenant Finish Out,"Multifamily, Tri-Plex, Quad, Apartments",7/31/2024 5:00,0,1501 MCGAVOCK ST,NASHVILLE,TN,LOT 1 ALBION MUSIC ROW,jen mcbride,CACT,CAA03R398,"to build out floor 26 with 16 dwelling units in 17,071SF. shell permit 2023049385",19,-86.78919075,36.15448197,5275,37203,-9661328.521,4321898.726,Building Commercial Tenant Finish Out
T2024069472,Building Commercial - Tenant Finish Out,"Multifamily, Tri-Plex, Quad, Apartments",7/31/2024 5:00,0,1501 MCGAVOCK ST,NASHVILLE,TN,LOT 1 ALBION MUSIC ROW,jen mcbridd,CACT,CAA03R398,"to build out floor 27 with 17 dwelling units in 15,277F. shell permit 2023049385",19,-86.78919075,36.15448197,5278,37203,-9661328.521,4321898.726,Building Commercial Tenant Finish Out
T2024040205,Building Commercial - New,"Community Education, Lecture Halls",5/2/2024 5:00,25000,4119 B GALLATIN PIKE,NASHVILLE,TN,LOTS 1 & 2 RE-SUB LOT 8 PT 9 I.C. MCMAHAN'S SUB,joe tombs,CACN,CAC03A314,to place modular building on site and bring to code for bloom academy. not to be over any easements.    ***Plans have been reviewed and stamped.  Attachment has been uploaded in CityWorks.***,8,-86.72630408,36.22351557,5279,37216,-9654328.009,4331420.516,Building Commercial New
T2024069474,Building Commercial - Tenant Finish Out,"Multifamily, Tri-Plex, Quad, Apartments",7/31/2024 5:00,0,1501 MCGAVOCK ST,NASHVILLE,TN,LOT 1 ALBION MUSIC ROW,jen mcbride,CACT,CAA03R398,"to build out floor 28 with 5 dwelling units in 16,566SF. shell permit 2023049385",19,-86.78919075,36.15448197,5280,37203,-9661328.521,4321898.726,Building Commercial Tenant Finish Out
T2024040238,Building Commercial - Rehab,"Medical Office, Professional Services",5/2/2024 5:00,0,345 23RD AVE N 301,NASHVILLE,TN,LOT 1 HCA CENTENNIAL CONSOLIDATION PLAT,lenny bundy,CACR,CAE04B016,to renovate 4515SF of existing space for TN Retina. no change to footprint.,21,-86.81023227,36.15335134,5283,37203,-9663670.852,4321742.848,Building Commercial Rehab
T2024040262,Building Commercial - Rehab,Restaurant (Take Out),5/2/2024 5:00,0,3803 BEDFORD AVE 202,NASHVILLE,TN,LOT 1 BEDFORD AVENUE SUBDIVISION PHASE 4 CONSOLIDATION 1ST REV,kim deragon,CACR,CAF31A203,to conduct renovations to 2236Sf of existing space for crown bakeries. no change to footprint.,34,-86.82003706,36.10931757,5287,37215,-9664762.316,4315673.746,Building Commercial Rehab
T2024069646,Building Commercial - Rehab,Restaurant (Full Service),8/1/2024 5:00,0,906 BUCHANAN ST,NASHVILLE,TN,PT.LOTS 1&2& LOTS 3&4J.L. VALENTINO SUB.OF LOT 1 WOODARD ADD,juan vega-romero,CACR,CAF19A203,to conduct interior renovations to existing building for The loading dock restaurant. no change to footprint.,21,-86.80218112,36.18065772,5298,37208,-9662774.602,4325508.154,Building Commercial Rehab
T2024069651,Building Commercial - Tenant Finish Out,"Multifamily, Tri-Plex, Quad, Apartments",8/1/2024 5:00,0,1501 MCGAVOCK ST,NASHVILLE,TN,LOT 1 ALBION MUSIC ROW,jen mcbride,CACT,CAA03R398,"to build out floor 3 with 13 dwelling units in 18,242SF. shell permit 2023049385",19,-86.78919075,36.15448197,5301,37203,-9661328.521,4321898.726,Building Commercial Tenant Finish Out
